stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
840168,,Maryborough Airport,,-25.51852,152.708328,,,0,
840169,,Maryborough Airport,,-25.518217,152.708572,,,0,
840170,,Gaynor Street,,-25.521408,152.708115,,,0,
840171,,Ellis Street,,-25.523039,152.707886,,,0,
840172,,Woodstock Street,,-25.525528,152.707535,,,0,
840173,,Ashton Street,,-25.52693,152.707321,,,0,
840174,,John / Churchill,,-25.529821,152.706085,,,0,
840175,,St Marys Primary School,,-25.533358,152.702728,,,0,
840176,,Maryborough State High School,,-25.534821,152.698334,,,0,
840177,,Maryborough State High School,,-25.534197,152.69751,,,0,
840178,,Kent / Pallas,,-25.531658,152.694122,,,0,
840179,,Amity Street,,-25.528452,152.689743,,,0,
840180,,Yaralla Street,,-25.527143,152.687973,,,0,
840181,,Neptune Street,,-25.525131,152.685226,,,0,
840182,,Farrell Street,,-25.524054,152.683762,,,0,
840183,,Dunn Street,,-25.517195,152.688858,,,0,
840184,,Aldridge High School,,-25.517078,152.691132,,,0,
840185,,Community Care,,-25.518572,152.69191,,,0,
840186,,Maryborough Base Hosptial (Neptune),,-25.520296,152.690323,,,0,
840187,,Ariadne Street,,-25.525351,152.692764,,,0,
840188,,Garden Street,,-25.522827,152.69548,,,0,
840189,,Carnarvon Street,,-25.523489,152.697311,,,0,
840190,,Churchill / Pallas,,-25.524679,152.698883,,,0,
840191,,Pallas Street,,-25.527205,152.697372,,,0,
840192,,Walker / Ferry,,-25.530306,152.699356,,,0,
840193,,Churchill Street,,-25.527847,152.702911,,,0,
840194,,Ella Street,,-25.525934,152.701294,,,0,
840195,,Frank Street,,-25.523882,152.703171,,,0,
840196,,Woodstock Street,,-25.521046,152.700455,,,0,
840197,,Pioch Street,,-25.51767,152.700195,,,0,
840198,,Thurecht Street,,-25.513868,152.700638,,,0,
840199,,Victory Street,,-25.515528,152.703659,,,0,
840200,,Margaret Street,,-25.515146,152.705383,,,0,
840201,,Arbury Street,,-25.515108,152.708405,,,0,
840202,,Robinson Street,,-25.516613,152.707031,,,0,
840203,,Wilson Street,,-25.520647,152.706009,,,0,
