stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
810184,,Central Queensland University,,-21.17754,149.142502,,,0,
810185,,Mackay Marina,,-21.110945,149.224258,,,0,
810186,,Mackay Harbour Caravan Park,,-21.113539,149.206818,,,0,
810187,,Gaylard Street,,-21.118956,149.192337,,,0,
810188,,Ernest Street,,-21.119265,149.189697,,,0,
810189,,Palmer Street,,-21.1248,149.188858,,,0,
810191,,Shoal Point,,-21.005167,149.152939,,,0,
810192,,Geoffrey Thomas Drive,,-21.043205,149.152756,,,0,
810193,,Eimeo,,-21.054218,149.170776,,,0,
810194,,Gordon Street,,-21.14275,149.183212,,,0,
810196,,Bakers Creek,,-21.221483,149.147949,,,0,
810197,,Moana Van Park,,-21.320715,149.191895,,,0,
810198,,Petersen St,,-21.411606,149.22464,,,0,
810199,,Moana Van Park,,-21.321066,149.191864,,,0,
810200,,Bakers Creek,,-21.222643,149.148178,,,0,
810201,,TAFE,,-21.146444,149.186295,,,0,
810203,,Wall Street,,-21.037933,149.176605,,,0,
810204,,Pioneer State High School,,-21.09584,149.180679,,,0,
810205,,Cutler Drive,,-21.102901,149.170731,,,0,
810208,,Elizabeth Street,,-21.117863,149.175461,,,0,
810211,,Bourke Street,,-21.052351,149.189728,,,0,
810212,,Houdewind St,,-21.045414,149.177338,,,0,
810213,,Whittles Lane,,-21.036598,149.175461,,,0,
810214,,Bucas Drive,,-21.043819,149.157166,,,0,
810218,,Dunrock Road,,-21.258286,149.144821,,,0,
810219,,McEwans Beach Rd,,-21.23505,149.147644,,,0,
810220,,Campbell Ridge Road,,-21.274088,149.142578,,,0,
810221,,Pleystowe School Road,,-21.142946,149.025497,,,0,
810222,,Peak Downs Hwy  f/side Weigands Rd,,-21.162834,149.099167,,,0,
810225,,Creek Street,,-21.161581,149.066711,,,0,
810226,,Dutton Street,,-21.160166,149.064133,,,0,
810228,,Pen Road,,-21.165609,149.120682,,,0,
810229,,Broadsound Road,,-21.184618,149.150864,,,0,
810230,,Rocky Waterholes,,-21.139839,148.991776,,,0,
810233,,Old Eimeo Road,,-21.059996,149.159866,,,0,
810234,,Dutton Street,,-21.159967,149.064224,,,0,
810235,,Pugsley Street,,-21.160147,149.053772,,,0,
810236,,Wandoo Court,,-21.098061,149.171875,,,0,
810241,,Geoffrey Thomas Dr Opp Stott St,,-21.04594,149.153671,,,0,
810244,,Rocky Waterholes,,-21.140509,148.997971,,,0,
810246,,Marian,,-21.142784,148.937134,,,0,
810247,,Hoey Street,,-21.151686,149.199432,,,0,
810248,,Gordon St,,-21.143143,149.183426,,,0,
810249,,Dennis Street,,-21.158335,149.179688,,,0,
810250,,Valley Street,,-21.121881,149.17308,,,0,
810251,,Bedford Road,,-21.106976,149.181671,,,0,
810252,,Oak St,,-21.096836,149.184875,,,0,
810253,,Pioneer State High School,,-21.095884,149.180893,,,0,
810254,,Pioneer Private Hospital,,-21.114515,149.168228,,,0,
810255,,Eimeo,,-21.054276,149.171005,,,0,
810256,,Shoal Point,,-21.005251,149.153107,,,0,
810257,,Fisher St,,-21.025614,149.15657,,,0,
810258,,Downie Avenue,,-21.036278,149.15831,,,0,
810259,,Muller Park,,-21.174011,149.149368,,,0,
810260,,Peak Downs Hwy app Weigands Rd,,-21.163116,149.099182,,,0,
810261,,City Gates,,-21.165623,149.154953,,,0,
810262,,City Gates,,-21.165668,149.154266,,,0,
810263,,Dunrock Road,,-21.25816,149.144348,,,0,
810264,,McEwans Beach Rd,,-21.235126,149.147232,,,0,
810265,,Boldon Mirani Road,,-21.153244,148.914078,,,0,
810266,,Pen Road,,-21.165863,149.120651,,,0,
810267,,Pleystowe School Road,,-21.143154,149.025467,,,0,
810268,,Rocky Waterholes,,-21.14077,148.998016,,,0,
810305,,Milton Street,,-21.145468,149.177551,,,0,
810306,,Milton Street,,-21.145851,149.177597,,,0,
